gene_id	start	stop	strand	gene_name	product	tu	chromosome	protein_id	taxid	TF_name	TF_K12_ortho	gene_synonyms	protein_synonyms
STM474_RS16795	3441185	3442132	R	STM474_RS16795	sugar kinase,sugar kinase	STM474_RS16800 // STM474_RS16795	NC_016857.1	WP_001027807.1	909946	NA	NA	STM474_RS16795,WP_001027807.1,RS16795	WP_001027807.1,sugar kinase
STM474_RS16800	3442143	3442976	R	STM474_RS16800	DeoR/GlpR transcriptional regulator,DeoR/GlpR transcriptional regulator	STM474_RS16800 // STM474_RS16795	NC_016857.1	WP_001118363.1	909946	HTH_DeoR	-	STM474_RS16800,WP_001118363.1,RS16800,PF08220.11	WP_001118363.1,DeoR/GlpR transcriptional regulator,HTH_DeoR
STM474_RS16805	3443310	3444164	D	STM474_RS16805	tagatose bisphosphate family class II aldolase,tagatose-1,6-bisphosphate aldolase	STM474_RS16820 // STM474_RS16815 // pfkB // STM474_RS16805	NC_016857.1	WP_000469985.1	909946	NA	NA	STM474_RS16805,WP_000469985.1,RS16805	WP_000469985.1,tagatose bisphosphate family class II aldolase
STM474_RS16810	3444175	3445089	D	pfkB	1-phosphofructokinase,1-phosphofructokinase	STM474_RS16820 // STM474_RS16815 // pfkB // STM474_RS16805	NC_016857.1	WP_001520582.1	909946	NA	NA	STM474_RS16810,pfkB,WP_001520582.1,RS16810	WP_001520582.1,1-phosphofructokinase,6-phosphofructokinase II,PfkB
STM474_RS16815	3445116	3446543	D	STM474_RS16815	PTS transporter subunit EIIC,PTS galactitol transporter subunit IIC	STM474_RS16820 // STM474_RS16815 // pfkB // STM474_RS16805	NC_016857.1	WP_000719916.1	909946	NA	NA	STM474_RS16815,WP_000719916.1,RS16815	WP_000719916.1,PTS transporter subunit EIIC
STM474_RS16820	3446530	3447336	D	STM474_RS16820	HPr family phosphocarrier protein,HPr family phosphocarrier protein	STM474_RS16820 // STM474_RS16815 // pfkB // STM474_RS16805	NC_016857.1	WP_001175242.1	909946	NA	NA	STM474_RS16820,WP_001175242.1,RS16820	WP_001175242.1,HPr family phosphocarrier protein
STM474_RS16825	3447534	3448805	D	gatZ	tagatose-bisphosphate aldolase subunit GatZ,tagatose-1,6-bisphosphate aldolase	gatD // STM474_RS16840 // gatB // gatA // gatZ	NC_016857.1	WP_000658628.1	909946	NA	NA	STM474_RS16825,gatZ,WP_000658628.1,RS16825	WP_000658628.1,GatZ,tagatose-bisphosphate aldolase subunit GatZ
STM474_RS16830	3448820	3449284	D	gatA	PTS galactitol transporter subunit IIA,PTS galactitol transporter subunit IIA	gatD // STM474_RS16840 // gatB // gatA // gatZ	NC_016857.1	WP_000080445.1	909946	NA	NA	STM474_RS16830,gatA,WP_000080445.1,RS16830	WP_000080445.1,GatA,PTS galactitol transporter subunit IIA
STM474_RS16835	3449315	3449599	D	gatB	PTS galactitol transporter subunit IIB,PTS galactitol transporter subunit IIB	gatD // STM474_RS16840 // gatB // gatA // gatZ	NC_016857.1	WP_000824294.1	909946	NA	NA	STM474_RS16835,gatB,WP_000824294.1,RS16835	WP_000824294.1,GatB,PTS galactitol transporter subunit IIB
STM474_RS16840	3449603	3450976	D	STM474_RS16840	PTS galactitol transporter subunit IIC,PTS galactitol transporter subunit IIC	gatD // STM474_RS16840 // gatB // gatA // gatZ	NC_016857.1	WP_000490601.1	909946	NA	NA	STM474_RS16840,WP_000490601.1,RS16840	WP_000490601.1,PTS galactitol transporter subunit IIC
STM474_RS16845	3451020	3452063	D	gatD	galactitol-1-phosphate 5-dehydrogenase,galactitol-1-phosphate 5-dehydrogenase	gatD // STM474_RS16840 // gatB // gatA // gatZ	NC_016857.1	WP_000844174.1	909946	NA	NA	STM474_RS16845,gatD,WP_000844174.1,RS16845	WP_000844174.1,galactitol-1-phosphate 5-dehydrogenase,GatD
STM474_RS16850	3452174	3452947	D	STM474_RS16850	DeoR/GlpR transcriptional regulator,DeoR/GlpR transcriptional regulator	STM474_RS16850	NC_016857.1	WP_001083896.1	909946	HTH_DeoR	-	STM474_RS16850,WP_001083896.1,RS16850,PF08220.11	WP_001083896.1,DeoR/GlpR transcriptional regulator,HTH_DeoR
STM474_RS16855	3453105	3453968	R	rsmI	16S rRNA (cytidine(1402)-2'-O)-methyltransferase,16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI	NC_016857.1	WP_000812288.1	909946	NA	NA	STM474_RS16855,rsmI,WP_000812288.1,RS16855	WP_000812288.1,16S rRNA (cytidine(1402)-2'-O)-methyltransferase,RsmI
STM474_RS16860	3454032	3456074	D	STM474_RS16860	penicillin-binding protein activator,penicillin-binding protein activator	yraP // diaA // STM474_RS16865 // STM474_RS16860	NC_016857.1	WP_000249229.1	909946	NA	NA	STM474_RS16860,WP_000249229.1,RS16860	WP_000249229.1,penicillin-binding protein activator
STM474_RS16865	3456032	3456427	D	STM474_RS16865	YraN family protein,YraN family protein	yraP // diaA // STM474_RS16865 // STM474_RS16860	NC_016857.1	WP_000057285.1	909946	NA	NA	STM474_RS16865,WP_000057285.1,RS16865	WP_000057285.1,YraN family protein
STM474_RS16870	3456449	3457039	D	diaA	DnaA initiator-associating protein DiaA,DnaA initiator-associating protein DiaA	yraP // diaA // STM474_RS16865 // STM474_RS16860	NC_016857.1	WP_000893481.1	909946	NA	NA	STM474_RS16870,diaA,WP_000893481.1,RS16870	WP_000893481.1,DiaA,DnaA initiator-associating protein DiaA
STM474_RS16875	3457049	3457624	D	yraP	divisome-associated lipoprotein YraP,osmotically-inducible protein OsmY	yraP // diaA // STM474_RS16865 // STM474_RS16860	NC_016857.1	WP_000643280.1	909946	NA	NA	STM474_RS16875,yraP,WP_000643280.1,RS16875	WP_000643280.1,divisome-associated lipoprotein YraP,YraP
STM474_RS16880	3457691	3458326	R	STM474_RS16880	NAD(P)H-binding protein,hypothetical protein	STM474_RS16880	NC_016857.1	WP_001521094.1	909946	NA	NA	STM474_RS16880,WP_001521094.1,RS16880	WP_001521094.1,NAD(P)H-binding protein
STM474_RS16885	3458457	3458975	D	yhbO	protein/nucleic acid deglycase,type 1 glutamine amidotransferase	yhbO	NC_016857.1	WP_000037599.1	909946	NA	NA	STM474_RS16885,yhbO,WP_000037599.1,RS16885	WP_000037599.1,protein/nucleic acid deglycase,YhbO
STM474_RS16890	3458955	3459398	R	STM474_RS16890	YhbP family protein,hypothetical protein	STM474_RS16890	NC_016857.1	WP_000380404.1	909946	NA	NA	STM474_RS16890,WP_000380404.1,RS16890	WP_000380404.1,YhbP family protein
STM474_RS16895	3459436	3459753	D	STM474_RS16895	GIY-YIG nuclease family protein,GIY-YIG nuclease family protein	STM474_RS16895	NC_016857.1	WP_000928379.1	909946	NA	NA	STM474_RS16895,WP_000928379.1,RS16895	WP_000928379.1,GIY-YIG nuclease family protein
STM474_RS16900	3459740	3460243	R	STM474_RS16900	N-acetyltransferase,N-acetyltransferase	STM474_RS16905 // STM474_RS16900	NC_016857.1	WP_000908562.1	909946	NA	NA	STM474_RS16900,WP_000908562.1,RS16900	WP_000908562.1,N-acetyltransferase
STM474_RS16905	3460237	3460761	R	STM474_RS16905	SCP2 domain-containing protein,SCP2 domain-containing protein	STM474_RS16905 // STM474_RS16900	NC_016857.1	WP_000884721.1	909946	NA	NA	STM474_RS16905,WP_000884721.1,RS16905	WP_000884721.1,SCP2 domain-containing protein
STM474_RS16910	3460978	3461973	D	STM474_RS16910	U32 family peptidase,U32 family peptidase	STM474_RS16915 // STM474_RS16910	NC_016857.1	WP_000421309.1	909946	NA	NA	STM474_RS16910,WP_000421309.1,RS16910	WP_000421309.1,U32 family peptidase
STM474_RS16915	3461964	3462860	D	STM474_RS16915	U32 family peptidase,U32 family peptidase	STM474_RS16915 // STM474_RS16910	NC_016857.1	WP_014343907.1	909946	NA	NA	STM474_RS16915,WP_014343907.1,RS16915	WP_014343907.1,U32 family peptidase
STM474_RS16920	3463038	3464045	D	STM474_RS16920	LLM class flavin-dependent oxidoreductase,LLM class flavin-dependent oxidoreductase	STM474_RS16920	NC_016857.1	WP_000130437.1	909946	NA	NA	STM474_RS16920,WP_000130437.1,RS16920	WP_000130437.1,LLM class flavin-dependent oxidoreductase
STM474_RS16925	3464023	3464742	R	STM474_RS16925	murein L,D-transpeptidase,membrane protein	STM474_RS16925	NC_016857.1	WP_000532745.1	909946	NA	NA	STM474_RS16925,WP_000532745.1,RS16925	WP_000532745.1,D-transpeptidase,murein L
STM474_RS16930	3464901	3465431	D	STM474_RS16930	hypothetical protein,hypothetical protein	STM474_RS16930	NC_016857.1	WP_001294027.1	909946	NA	NA	STM474_RS16930,WP_001294027.1,RS16930	WP_001294027.1,hypothetical protein
STM474_RS16935	3465492	3466736	R	mtr	tryptophan permease,tryptophan permease	mtr	NC_016857.1	WP_000224386.1	909946	NA	NA	STM474_RS16935,mtr,WP_000224386.1,RS16935	WP_000224386.1,Mtr,tryptophan permease
STM474_RS16940	3466890	3468779	R	deaD	ATP-dependent RNA helicase DeaD,DEAD/DEAH family ATP-dependent RNA helicase	yrbN // deaD	NC_016857.1	WP_077905150.1	909946	NA	NA	STM474_RS16940,deaD,WP_077905150.1,RS16940	WP_077905150.1,ATP-dependent RNA helicase DeaD,DeaD
STM474_RS27090	3468772	3468852	NA	yrbN	protein YrbN	yrbN // deaD	NA	NA	NA	NA	NA	STM474_RS27090,yrbN,RS27090	protein YrbN,YrbN
STM474_RS16945	3468958	3469842	R	nlpI	lipoprotein NlpI,lipoprotein NlpI	nlpI	NC_016857.1	WP_000802069.1	909946	NA	NA	STM474_RS16945,nlpI,WP_000802069.1,RS16945	WP_000802069.1,lipoprotein NlpI,NlpI
STM474_RS16950	3469952	3472087	R	pnp	polyribonucleotide nucleotidyltransferase,polyribonucleotide nucleotidyltransferase	pnp	NC_016857.1	WP_001670767.1	909946	NA	NA	STM474_RS16950,pnp,WP_001670767.1,RS16950	WP_001670767.1,Pnp,polyribonucleotide nucleotidyltransferase
STM474_RS16955	3472329	3472598	R	rpsO	30S ribosomal protein S15,30S ribosomal protein S15	rpsO	NC_016857.1	WP_000059465.1	909946	NA	NA	STM474_RS16955,rpsO,WP_000059465.1,RS16955	WP_000059465.1,30S ribosomal protein S15,RpsO
STM474_RS16960	3472749	3473693	R	truB	tRNA pseudouridine(55) synthase TruB,tRNA pseudouridine(55) synthase TruB	rbfA // truB	NC_016857.1	WP_000089674.1	909946	NA	NA	STM474_RS16960,truB,WP_000089674.1,RS16960	WP_000089674.1,tRNA pseudouridine(55) synthase TruB,TruB
STM474_RS16965	3473693	3474094	R	rbfA	30S ribosome-binding factor RbfA,ribosome-binding factor A	rbfA // truB	NC_016857.1	WP_001040199.1	909946	NA	NA	STM474_RS16965,rbfA,WP_001040199.1,RS16965	WP_001040199.1,30S ribosome-binding factor RbfA,RbfA
STM474_RS16970	3474315	3476993	R	infB	translation initiation factor IF-2,translation initiation factor IF-2	rimP // nusA // infB	NC_016857.1	WP_000133064.1	909946	NA	NA	STM474_RS16970,infB,WP_000133064.1,RS16970	WP_000133064.1,InfB,translation initiation factor IF-2
STM474_RS16975	3477018	3478520	R	nusA	transcription termination/antitermination protein NusA,transcription termination protein NusA	rimP // nusA // infB	NC_016857.1	WP_001031038.1	909946	NA	NA	STM474_RS16975,nusA,WP_001031038.1,RS16975	WP_001031038.1,NusA,transcription termination/antitermination protein NusA
STM474_RS16980	3478548	3479000	R	rimP	ribosome maturation factor RimP,ribosome maturation factor	rimP // nusA // infB	NC_016857.1	WP_000538114.1	909946	NA	NA	STM474_RS16980,rimP,WP_000538114.1,RS16980	WP_000538114.1,ribosome maturation factor RimP,RimP
STM474_RS16985	3479208	3479284	NA	STM474_RS16985	tRNA-Met	STM474_RS16985	NA	NA	NA	NA	NA	STM474_RS16985,RS16985	
STM474_RS16990	3479628	3480971	D	argG	argininosuccinate synthase,argininosuccinate synthase	argG	NC_016857.1	WP_014343910.1	909946	NA	NA	STM474_RS16990,argG,WP_014343910.1,RS16990	WP_014343910.1,ArgG,argininosuccinate synthase
STM474_RS16995	3481057	3482121	R	STM474_RS16995	DUF1963 domain-containing protein,DUF1963 domain-containing protein	STM474_RS16995	NC_016857.1	WP_000051504.1	909946	NA	NA	STM474_RS16995,WP_000051504.1,RS16995	WP_000051504.1,DUF1963 domain-containing protein
STM474_RS17000	3482457	3482543	NA	STM474_RS17000	tRNA-Leu	secG // STM474_RS17000	NA	NA	NA	NA	NA	STM474_RS17000,RS17000	
STM474_RS17005	3482557	3482889	R	secG	preprotein translocase subunit SecG,preprotein translocase subunit SecG	secG // STM474_RS17000	NC_016857.1	WP_000272680.1	909946	NA	NA	STM474_RS17005,secG,WP_000272680.1,RS17005	WP_000272680.1,preprotein translocase subunit SecG,SecG
STM474_RS17010	3483112	3484449	R	glmM	phosphoglucosamine mutase,phosphoglucosamine mutase	folP // glmM	NC_016857.1	WP_000071169.1	909946	NA	NA	STM474_RS17010,glmM,WP_000071169.1,RS17010	WP_000071169.1,GlmM,phosphoglucosamine mutase
STM474_RS17015	3484442	3485290	R	folP	dihydropteroate synthase,dihydropteroate synthase	folP // glmM	NC_016857.1	WP_000764711.1	909946	NA	NA	STM474_RS17015,folP,WP_000764711.1,RS17015	WP_000764711.1,dihydropteroate synthase,FolP
STM474_RS17020	3485437	3485895	R	tnpA	IS200/IS605-like element IS200F family transposase,IS200/IS605 family transposase IS200F	tnpA	NC_016857.1	WP_000502119.1	909946	NA	NA	STM474_RS17020,tnpA,WP_000502119.1,RS17020	WP_000502119.1,IS200/IS605-like element IS200F family transposase,TnpA
STM474_RS17025	3486106	3488040	R	ftsH	ATP-dependent zinc metalloprotease FtsH,ATP-dependent zinc metalloprotease FtsH	ftsH	NC_016857.1	WP_001107481.1	909946	NA	NA	STM474_RS17025,ftsH,hflB,WP_001107481.1,RS17025	WP_001107481.1,ATP-dependent zinc metalloprotease FtsH,FtsH
STM474_RS17030	3488144	3488770	R	rlmE	23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE,23S rRNA (uridine(2552)-2'-O)-methyltransferase	rlmE	NC_016857.1	WP_000145974.1	909946	NA	NA	STM474_RS17030,rlmE,WP_000145974.1,RS17030	WP_000145974.1,23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE,RlmE
STM474_RS17035	3488897	3489190	D	yhbY	ribosome assembly RNA-binding protein YhbY,ribosome assembly RNA-binding protein YhbY	yhbY	NC_016857.1	WP_000196654.1	909946	NA	NA	STM474_RS17035,yhbY,WP_000196654.1,RS17035	WP_000196654.1,ribosome assembly RNA-binding protein YhbY,YhbY
STM474_RS17040	3489346	3489822	R	greA	transcription elongation factor GreA,transcription elongation factor GreA	greA	NC_016857.1	WP_001148008.1	909946	NA	NA	STM474_RS17040,greA,WP_001148008.1,RS17040	WP_001148008.1,GreA,transcription elongation factor GreA
STM474_RS17050	3490070	3491503	D	dacB	serine-type D-Ala-D-Ala carboxypeptidase,serine-type D-Ala-D-Ala carboxypeptidase	dacB	NC_016857.1	WP_001212678.1	909946	NA	NA	STM474_RS17050,dacB,WP_001212678.1,RS17050	WP_001212678.1,DacB,serine-type D-Ala-D-Ala carboxypeptidase
STM474_RS17055	3491635	3492807	R	cgtA	Obg family GTPase CgtA,GTPase ObgE	STM474_RS17060 // cgtA	NC_016857.1	WP_000673556.1	909946	NA	NA	STM474_RS17055,cgtA,obgE,WP_000673556.1,RS17055	WP_000673556.1,CgtA,Obg family GTPase CgtA
STM474_RS17060	3492823	3493788	R	STM474_RS17060	DMT family transporter,EamA family transporter	STM474_RS17060 // cgtA	NC_016857.1	WP_000813052.1	909946	NA	NA	STM474_RS17060,WP_000813052.1,RS17060	WP_000813052.1,DMT family transporter
STM474_RS17065	3493918	3494175	R	rpmA	50S ribosomal protein L27,50S ribosomal protein L27	rplU // rpmA	NC_016857.1	WP_000940593.1	909946	NA	NA	STM474_RS17065,rpmA,WP_000940593.1,RS17065	WP_000940593.1,50S ribosomal protein L27,RpmA
STM474_RS17070	3494195	3494506	R	rplU	50S ribosomal protein L21,50S ribosomal protein L21	rplU // rpmA	NC_016857.1	WP_000271396.1	909946	NA	NA	STM474_RS17070,rplU,WP_000271396.1,RS17070	WP_000271396.1,50S ribosomal protein L21,RplU
STM474_RS17075	3494764	3495735	D	ispB	octaprenyl diphosphate synthase,octaprenyl diphosphate synthase	ispB	NC_016857.1	WP_001047354.1	909946	NA	NA	STM474_RS17075,ispB,WP_001047354.1,RS17075	WP_001047354.1,IspB,octaprenyl diphosphate synthase
STM474_RS17080	3495967	3496254	D	sfsB	DNA-binding transcriptional regulator SfsB,transcriptional regulator	sfsB	NC_016857.1	WP_000444168.1	909946	HTH_35	-	STM474_RS17080,sfsB,WP_000444168.1,RS17080,PF13693.5	WP_000444168.1,DNA-binding transcriptional regulator SfsB,SfsB,HTH_35
STM474_RS17085	3496312	3497571	R	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase,UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA	NC_016857.1	WP_000357288.1	909946	NA	NA	STM474_RS17085,murA,WP_000357288.1,RS17085	WP_000357288.1,MurA,UDP-N-acetylglucosamine 1-carboxyvinyltransferase
STM474_RS17090	3497625	3497879	R	ibaG	BolA family iron metabolism protein IbaG,BolA family transcriptional regulator	ibaG	NC_016857.1	WP_000900133.1	909946	NA	NA	STM474_RS17090,ibaG,WP_000900133.1,RS17090	WP_000900133.1,BolA family iron metabolism protein IbaG,IbaG
STM474_RS17095	3498067	3498363	R	mlaB	lipid asymmetry maintenance protein MlaB,sulfate transporter	mlaF // mlaE // mlaD // mlaC // mlaB	NC_016857.1	WP_000188843.1	909946	NA	NA	STM474_RS17095,mlaB,WP_000188843.1,RS17095	WP_000188843.1,lipid asymmetry maintenance protein MlaB,MlaB
STM474_RS17100	3498363	3498998	R	mlaC	phospholipid-binding protein MlaC,phospholipid-binding protein MlaC	mlaF // mlaE // mlaD // mlaC // mlaB	NC_016857.1	WP_000476475.1	909946	NA	NA	STM474_RS17100,mlaC,WP_000476475.1,RS17100	WP_000476475.1,MlaC,phospholipid-binding protein MlaC
STM474_RS17105	3499017	3499568	R	mlaD	outer membrane lipid asymmetry maintenance protein MlaD,outer membrane lipid asymmetry maintenance protein MlaD	mlaF // mlaE // mlaD // mlaC // mlaB	NC_016857.1	WP_001193591.1	909946	NA	NA	STM474_RS17105,mlaD,WP_001193591.1,RS17105	WP_001193591.1,MlaD,outer membrane lipid asymmetry maintenance protein MlaD
STM474_RS17110	3499573	3500355	R	mlaE	lipid asymmetry maintenance ABC transporter permease subunit MlaE,ABC transporter permease	mlaF // mlaE // mlaD // mlaC // mlaB	NC_016857.1	WP_000925786.1	909946	NA	NA	STM474_RS17110,mlaE,WP_000925786.1,RS17110	WP_000925786.1,lipid asymmetry maintenance ABC transporter permease subunit MlaE,MlaE
STM474_RS17115	3500363	3501175	R	mlaF	phospholipid ABC transporter ATP-binding protein MlaF,phospholipid ABC transporter ATP-binding protein MlaF	mlaF // mlaE // mlaD // mlaC // mlaB	NC_016857.1	WP_000531566.1	909946	NA	NA	STM474_RS17115,mlaF,WP_000531566.1,RS17115	WP_000531566.1,MlaF,phospholipid ABC transporter ATP-binding protein MlaF
STM474_RS17120	3501388	3502365	D	STM474_RS17120	calcium/sodium antiporter,calcium/sodium antiporter	lptB // lptA // lptC // kdsC // kdsD // STM474_RS17120	NC_016857.1	WP_000922736.1	909946	NA	NA	STM474_RS17120,WP_000922736.1,RS17120	WP_000922736.1,calcium/sodium antiporter
STM474_RS17125	3502379	3503365	D	kdsD	arabinose-5-phosphate isomerase KdsD,arabinose 5-phosphate isomerase KdsD	lptB // lptA // lptC // kdsC // kdsD // STM474_RS17120	NC_016857.1	WP_000018617.1	909946	NA	NA	STM474_RS17125,kdsD,WP_000018617.1,RS17125	WP_000018617.1,arabinose-5-phosphate isomerase KdsD,KdsD
STM474_RS17130	3503386	3503952	D	kdsC	3-deoxy-manno-octulosonate-8-phosphatase KdsC,3-deoxy-manno-octulosonate-8-phosphatase KdsC	lptB // lptA // lptC // kdsC // kdsD // STM474_RS17120	NC_016857.1	WP_000030034.1	909946	NA	NA	STM474_RS17130,kdsC,WP_000030034.1,RS17130	WP_000030034.1,3-deoxy-manno-octulosonate-8-phosphatase KdsC,KdsC
STM474_RS17135	3503949	3504524	D	lptC	LPS export ABC transporter periplasmic protein LptC,LPS export ABC transporter periplasmic protein LptC	lptB // lptA // lptC // kdsC // kdsD // STM474_RS17120	NC_016857.1	WP_000047845.1	909946	NA	NA	STM474_RS17135,lptC,WP_000047845.1,RS17135	WP_000047845.1,LPS export ABC transporter periplasmic protein LptC,LptC
STM474_RS17140	3504493	3505047	D	lptA	lipopolysaccharide ABC transporter substrate-binding protein LptA,lipopolysaccharide ABC transporter substrate-binding protein LptA	lptB // lptA // lptC // kdsC // kdsD // STM474_RS17120	NC_016857.1	WP_000669770.1	909946	NA	NA	STM474_RS17140,lptA,WP_000669770.1,RS17140	WP_000669770.1,lipopolysaccharide ABC transporter substrate-binding protein LptA,LptA
STM474_RS17145	3505054	3505779	D	lptB	LPS export ABC transporter ATP-binding protein,ABC transporter ATP-binding protein	lptB // lptA // lptC // kdsC // kdsD // STM474_RS17120	NC_016857.1	WP_000224104.1	909946	NA	NA	STM474_RS17145,lptB,WP_000224104.1,RS17145	WP_000224104.1,LPS export ABC transporter ATP-binding protein,LptB
STM474_RS17150	3505827	3507260	D	rpoN	RNA polymerase factor sigma-54,RNA polymerase sigma-54 factor	hpf // rpoN	NC_016857.1	WP_000809020.1	909946	NA	NA	STM474_RS17150,rpoN,WP_000809020.1,RS17150	WP_000809020.1,RNA polymerase factor sigma-54,RpoN
STM474_RS17155	3507283	3507570	D	hpf	ribosome hibernation promoting factor,ribosome hibernation promoting factor	hpf // rpoN	NC_016857.1	WP_001176589.1	909946	NA	NA	STM474_RS17155,hpf,WP_001176589.1,RS17155	WP_001176589.1,Hpf,ribosome hibernation promoting factor
STM474_RS17160	3507688	3508179	D	ptsN	PTS IIA-like nitrogen regulatory protein PtsN,PTS IIA-like nitrogen regulatory protein PtsN	ptsN	NC_016857.1	WP_000609332.1	909946	NA	NA	STM474_RS17160,ptsN,WP_000609332.1,RS17160	WP_000609332.1,PTS IIA-like nitrogen regulatory protein PtsN,PtsN
STM474_RS17165	3508225	3509079	D	rapZ	RNase adapter RapZ,RNase adaptor protein RapZ	npr // rapZ	NC_016857.1	WP_000243749.1	909946	NA	NA	STM474_RS17165,rapZ,WP_000243749.1,RS17165	WP_000243749.1,RapZ,RNase adapter RapZ
STM474_RS17170	3509076	3509348	D	npr	PTS phosphocarrier protein NPr,HPr family phosphocarrier protein	npr // rapZ	NC_016857.1	WP_000216797.1	909946	NA	NA	STM474_RS17170,npr,WP_000216797.1,RS17170	WP_000216797.1,Npr,PTS phosphocarrier protein NPr
