gene_id	start	stop	strand	gene_name	product	tu	GeneID	chromosome	protein_id	taxid	TF_name	TF_K12_ortho	gene_synonyms	protein_synonyms
STM3416	3584323	3584943	R	rpsD	30S ribosomal protein S4,30S ribosomal protein S4	rpsM // rpsK // rpsD // rpoA // rplQ	1254939	NC_003197.2	NP_462320.1	194701	NA	NA	STM3416,rpsD,NP_462320.1	NP_462320.1,30S ribosomal protein S4,RpsD
STM3417	3584977	3585366	R	rpsK	30S ribosomal protein S11,30S ribosomal protein S11	rpsM // rpsK // rpsD // rpoA // rplQ	1254940	NC_003197.2	NP_462321.1	194701	NA	NA	STM3417,rpsK,NP_462321.1	NP_462321.1,30S ribosomal protein S11,RpsK
STM3418	3585383	3585739	R	rpsM	30S ribosomal protein S13,30S ribosomal protein S13	rpsM // rpsK // rpsD // rpoA // rplQ	1254941	NC_003197.2	NP_462322.1	194701	NA	NA	STM3418,rpsM,NP_462322.1	NP_462322.1,30S ribosomal protein S13,RpsM
STM3419	3585886	3586002	R	rpmJ	50S ribosomal protein L36,50S ribosomal protein L36	rplN // rplX // rplE // rpsN // rpsH // rplF // rplR // rpsE // rpmD // rplO // secY // rpmJ	1254942	NC_003197.2	NP_462323.1	194701	NA	NA	STM3419,rpmJ,NP_462323.1	NP_462323.1,50S ribosomal protein L36,RpmJ
STM3420	3586034	3587365	R	secY	preprotein translocase subunit,preprotein translocase subunit SecY	rplN // rplX // rplE // rpsN // rpsH // rplF // rplR // rpsE // rpmD // rplO // secY // rpmJ	1254943	NC_003197.2	NP_462324.1	194701	NA	NA	STM3420,secY,NP_462324.1	NP_462324.1,preprotein translocase subunit,SecY
STM3421	3587373	3587807	R	rplO	50S ribosomal protein L15,50S ribosomal protein L15	rplN // rplX // rplE // rpsN // rpsH // rplF // rplR // rpsE // rpmD // rplO // secY // rpmJ	1254944	NC_003197.2	NP_462325.1	194701	NA	NA	STM3421,rplO,NP_462325.1	NP_462325.1,50S ribosomal protein L15,RplO
STM3422	3587811	3587990	R	rpmD	50S ribosomal protein L30,50S ribosomal protein L30	rplN // rplX // rplE // rpsN // rpsH // rplF // rplR // rpsE // rpmD // rplO // secY // rpmJ	1254945	NC_003197.2	NP_462326.1	194701	NA	NA	STM3422,rpmD,NP_462326.1	NP_462326.1,50S ribosomal protein L30,RpmD
STM3423	3587994	3588497	R	rpsE	30S ribosomal protein S5,30S ribosomal protein S5	rplN // rplX // rplE // rpsN // rpsH // rplF // rplR // rpsE // rpmD // rplO // secY // rpmJ	1254946	NC_003197.2	NP_462327.1	194701	NA	NA	STM3423,rpsE,NP_462327.1	NP_462327.1,30S ribosomal protein S5,RpsE
STM3424	3588512	3588865	R	rplR	50S ribosomal protein L18,50S ribosomal protein L18	rplN // rplX // rplE // rpsN // rpsH // rplF // rplR // rpsE // rpmD // rplO // secY // rpmJ	1254947	NC_003197.2	NP_462328.1	194701	NA	NA	STM3424,rplR,NP_462328.1	NP_462328.1,50S ribosomal protein L18,RplR
STM3425	3588875	3589408	R	rplF	50S ribosomal protein L6,50S ribosomal protein L6	rplN // rplX // rplE // rpsN // rpsH // rplF // rplR // rpsE // rpmD // rplO // secY // rpmJ	1254948	NC_003197.2	NP_462329.1	194701	NA	NA	STM3425,rplF,NP_462329.1	NP_462329.1,50S ribosomal protein L6,RplF
STM3426	3589421	3589813	R	rpsH	30S ribosomal protein S8,30S ribosomal protein S8	rplN // rplX // rplE // rpsN // rpsH // rplF // rplR // rpsE // rpmD // rplO // secY // rpmJ	1254949	NC_003197.2	NP_462330.1	194701	NA	NA	STM3426,rpsH,NP_462330.1	NP_462330.1,30S ribosomal protein S8,RpsH
STM3427	3589847	3590152	R	rpsN	30S ribosomal protein S14,30S ribosomal protein S14	rplN // rplX // rplE // rpsN // rpsH // rplF // rplR // rpsE // rpmD // rplO // secY // rpmJ	1254950	NC_003197.2	NP_462331.3	194701	NA	NA	STM3427,rpsN,NP_462331.3	NP_462331.3,30S ribosomal protein S14,RpsN
STM3428	3590167	3590706	R	rplE	50S ribosomal protein L5,50S ribosomal protein L5	rplN // rplX // rplE // rpsN // rpsH // rplF // rplR // rpsE // rpmD // rplO // secY // rpmJ	1254951	NC_003197.2	NP_462332.1	194701	NA	NA	STM3428,rplE,NP_462332.1	NP_462332.1,50S ribosomal protein L5,RplE
STM3429	3590721	3591035	R	rplX	50S ribosomal protein L24,50S ribosomal protein L24	rplN // rplX // rplE // rpsN // rpsH // rplF // rplR // rpsE // rpmD // rplO // secY // rpmJ	1254952	NC_003197.2	NP_462333.1	194701	NA	NA	STM3429,rplX,NP_462333.1	NP_462333.1,50S ribosomal protein L24,RplX
STM3430	3591046	3591417	R	rplN	50S ribosomal protein L14,50S ribosomal protein L14	rplN // rplX // rplE // rpsN // rpsH // rplF // rplR // rpsE // rpmD // rplO // secY // rpmJ	1254953	NC_003197.2	NP_462334.1	194701	NA	NA	STM3430,rplN,NP_462334.1	NP_462334.1,50S ribosomal protein L14,RplN
STM3431	3591581	3591835	R	rpsQ	30S ribosomal protein S17,30S ribosomal protein S17	rpsJ // rplC // rplD // rplW // rplB // rpsS // rplV // rpsC // rplP // rpmC // rpsQ	1254954	NC_003197.2	NP_462335.1	194701	NA	NA	STM3431,rpsQ,NP_462335.1	NP_462335.1,30S ribosomal protein S17,RpsQ
STM3432	3591835	3592026	R	rpmC	50S ribosomal protein L29,50S ribosomal protein L29	rpsJ // rplC // rplD // rplW // rplB // rpsS // rplV // rpsC // rplP // rpmC // rpsQ	1254955	NC_003197.2	NP_462336.1	194701	NA	NA	STM3432,rpmC,NP_462336.1	NP_462336.1,50S ribosomal protein L29,RpmC
STM3433	3592026	3592436	R	rplP	50S ribosomal protein L16,50S ribosomal protein L16	rpsJ // rplC // rplD // rplW // rplB // rpsS // rplV // rpsC // rplP // rpmC // rpsQ	1254956	NC_003197.2	NP_462337.1	194701	NA	NA	STM3433,rplP,NP_462337.1	NP_462337.1,50S ribosomal protein L16,RplP
STM3434	3592449	3593150	R	rpsC	30S ribosomal protein S3,30S ribosomal protein S3	rpsJ // rplC // rplD // rplW // rplB // rpsS // rplV // rpsC // rplP // rpmC // rpsQ	1254957	NC_003197.2	NP_462338.1	194701	NA	NA	STM3434,rpsC,NP_462338.1	NP_462338.1,30S ribosomal protein S3,RpsC
STM3435	3593168	3593500	R	rplV	50S ribosomal protein L22,50S ribosomal protein L22	rpsJ // rplC // rplD // rplW // rplB // rpsS // rplV // rpsC // rplP // rpmC // rpsQ	1254958	NC_003197.2	NP_462339.1	194701	NA	NA	STM3435,rplV,NP_462339.1	NP_462339.1,50S ribosomal protein L22,RplV
STM3436	3593515	3593793	R	rpsS	30S ribosomal protein S19,30S ribosomal protein S19	rpsJ // rplC // rplD // rplW // rplB // rpsS // rplV // rpsC // rplP // rpmC // rpsQ	1254959	NC_003197.2	NP_462340.1	194701	NA	NA	STM3436,rpsS,NP_462340.1	NP_462340.1,30S ribosomal protein S19,RpsS
STM3437	3593810	3594631	R	rplB	50S ribosomal protein L2,50S ribosomal protein L2	rpsJ // rplC // rplD // rplW // rplB // rpsS // rplV // rpsC // rplP // rpmC // rpsQ	1254960	NC_003197.2	NP_462341.1	194701	NA	NA	STM3437,rplB,NP_462341.1	NP_462341.1,50S ribosomal protein L2,RplB
STM3438	3594649	3594951	R	rplW	50S ribosomal protein L23,50S ribosomal protein L23	rpsJ // rplC // rplD // rplW // rplB // rpsS // rplV // rpsC // rplP // rpmC // rpsQ	1254961	NC_003197.2	NP_462342.1	194701	NA	NA	STM3438,rplW,NP_462342.1	NP_462342.1,50S ribosomal protein L23,RplW
STM3439	3594948	3595553	R	rplD	50S ribosomal protein L4,50S ribosomal protein L4	rpsJ // rplC // rplD // rplW // rplB // rpsS // rplV // rpsC // rplP // rpmC // rpsQ	1254962	NC_003197.2	NP_462343.1	194701	NA	NA	STM3439,rplD,NP_462343.1	NP_462343.1,50S ribosomal protein L4,RplD
STM3440	3595564	3596193	R	rplC	50S ribosomal protein L3,50S ribosomal protein L3	rpsJ // rplC // rplD // rplW // rplB // rpsS // rplV // rpsC // rplP // rpmC // rpsQ	1254963	NC_003197.2	NP_462344.1	194701	NA	NA	STM3440,rplC,NP_462344.1	NP_462344.1,50S ribosomal protein L3,RplC
STM3441	3596226	3596537	R	rpsJ	30S ribosomal protein S10,30S ribosomal protein S10	rpsJ // rplC // rplD // rplW // rplB // rpsS // rplV // rpsC // rplP // rpmC // rpsQ	1254964	NC_003197.2	NP_462345.1	194701	NA	NA	STM3441,rpsJ,NP_462345.1	NP_462345.1,30S ribosomal protein S10,RpsJ
STM3442	3596917	3597384	D	hopD	prepilin peptidase,prepilin peptidase	hopD	1254965	NC_003197.2	NP_462346.1	194701	NA	NA	STM3442,hopD,NP_462346.1	NP_462346.1,HopD,prepilin peptidase
STM3443	3597381	3597857	R	bfr	bacterioferritin,bacterioferritin	bfr	1254966	NC_003197.2	NP_462347.1	194701	NA	NA	STM3443,bfr,NP_462347.1	NP_462347.1,bacterioferritin,Bfr
STM3444	3597930	3598124	R	bfd	bacterioferritin-associated ferredoxin,bacterioferritin-associated ferredoxin	bfd	1254967	NC_003197.2	NP_462348.1	194701	NA	NA	STM3444,bfd,NP_462348.1	NP_462348.1,bacterioferritin-associated ferredoxin,Bfd
STM3445	3598309	3599493	R	tufA	translation elongation factor Tu,translation elongation factor Tu	tufA	1254968	NC_003197.2	NP_462349.1	194701	NA	NA	STM3445,tufA,NP_462349.1	NP_462349.1,translation elongation factor Tu,TufA
STM3446	3599565	3601679	R	fusA	translation elongation factor G,translation elongation factor G	fusA	1254969	NC_003197.2	NP_462350.1	194701	NA	NA	STM3446,fusA,NP_462350.1	NP_462350.1,FusA,translation elongation factor G
STM3447	3601776	3602246	R	rpsG	30S ribosomal protein S7,30S ribosomal protein S7	rpsG	1254970	NC_003197.2	NP_462351.1	194701	NA	NA	STM3447,rpsG,NP_462351.1	NP_462351.1,30S ribosomal protein S7,RpsG
STM3448	3602342	3602716	R	rpsL	30S ribosomal protein S12,30S ribosomal protein S12	rpsL	1254971	NC_003197.2	NP_462352.1	194701	NA	NA	STM3448,rpsL,NP_462352.1,strA	NP_462352.1,30S ribosomal protein S12,RpsL,StrA,StrA // RpsL
STM3449	3602842	3603129	R	yheL	sulfurtransferase,sulfurtransferase TusB	yheO // yheN // yheM // yheL	1254972	NC_003197.2	NP_462353.1	194701	NA	NA	STM3449,yheL,NP_462353.1	NP_462353.1,sulfurtransferase,YheL
STM3450	3603137	3603493	R	yheM	sulfurtransferase,sulfurtransferase TusC	yheO // yheN // yheM // yheL	1254973	NC_003197.2	NP_462354.1	194701	NA	NA	STM3450,yheM,NP_462354.1	NP_462354.1,sulfurtransferase,YheM
STM3451	3603493	3603879	R	yheN	sulfurtransferase,sulfurtransferase TusD	yheO // yheN // yheM // yheL	1254974	NC_003197.2	NP_462355.1	194701	NA	NA	STM3451,yheN,NP_462355.1	NP_462355.1,sulfurtransferase,YheN
STM3452	3603879	3604601	R	yheO	putative regulator,hypothetical protein	yheO // yheN // yheM // yheL	1254975	NC_003197.2	NP_462356.1	194701	NA	NA	STM3452,yheO,NP_462356.1	NP_462356.1,putative regulator,YheO
STM3453	3604878	3605696	R	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase,FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	fkpA	1254976	NC_003197.2	NP_462357.1	194701	NA	NA	STM3453,fkpA,NP_462357.1	NP_462357.1,FKBP-type peptidyl-prolyl cis-trans isomerase,FkpA
STM3454	3605916	3606134	D	slyX	lysis protein,lysis protein	slyX	1254977	NC_003197.2	NP_462358.1	194701	NA	NA	STM3454,slyX,NP_462358.1	NP_462358.1,lysis protein,SlyX
STM3455	3606322	3606912	R	slyD	peptidylprolyl isomerase,peptidylprolyl isomerase	slyD	1254978	NC_003197.2	NP_462359.1	194701	NA	NA	STM3455,slyD,NP_462359.1	NP_462359.1,peptidylprolyl isomerase,SlyD
STM3456	3607007	3607207	R	yheV	putative cytoplasmic protein,hypothetical protein	yheR // kefB // yheV	1254979	NC_003197.2	NP_462360.1	194701	NA	NA	STM3456,yheV,NP_462360.1	NP_462360.1,putative cytoplasmic protein,YheV
STM3457	3607218	3609023	R	kefB	glutathione-regulated potassium-efflux system protein,glutathione-regulated potassium-efflux system protein KefB	yheR // kefB // yheV	1254980	NC_003197.2	NP_462361.1	194701	NA	NA	STM3457,kefB,NP_462361.1	NP_462361.1,glutathione-regulated potassium-efflux system protein,KefB
STM3458	3609023	3609574	R	yheR	glutathione-regulated potassium-efflux system ancillary protein,glutathione-regulated potassium-efflux system ancillary protein KefG	yheR // kefB // yheV	1254981	NC_003197.2	NP_462362.1	194701	NA	NA	STM3458,yheR,NP_462362.1	NP_462362.1,glutathione-regulated potassium-efflux system ancillary protein,YheR
STM3459	3609840	3611747	D	yheS	ABC transporter ATP-binding protein,ABC transporter ATP-binding protein	yheS	1254982	NC_003197.2	NP_462363.1	194701	NA	NA	STM3459,yheS,NP_462363.1	NP_462363.1,ABC transporter ATP-binding protein,YheS
STM3460	3611815	3612050	NA	STM3460		STM3460	NA	NA	NA	NA	NA	NA	STM3460	
STM3461	3612133	3612444	R	STM3461	monooxygenase,monooxygenase	STM3461	1254984	NC_003197.2	NP_462364.1	194701	NA	NA	STM3461,NP_462364.1	NP_462364.1,monooxygenase
STM3462	3612642	3613709	D	yheT	putative hydrolase,putative hydrolase	prkB // yheU // yheT	1254985	NC_003197.2	NP_462365.1	194701	NA	NA	STM3462,yheT,NP_462365.1	NP_462365.1,putative hydrolase,YheT
STM3463	3613706	3613924	D	yheU	hypothetical protein,hypothetical protein	prkB // yheU // yheT	1254986	NC_003197.2	NP_462366.3	194701	NA	NA	STM3463,yheU,NP_462366.3	NP_462366.3,hypothetical protein,YheU
STM3464	3613976	3614845	D	prkB	putative phosphoribulokinase,putative phosphoribulokinase	prkB // yheU // yheT	1254987	NC_003197.2	NP_462367.1	194701	NA	NA	STM3464,prkB,NP_462367.1	NP_462367.1,PrkB,putative phosphoribulokinase
STM3465	3614941	3615345	R	yhfA	putative inner membrane protein,hypothetical protein	yhfA	1254988	NC_003197.2	NP_462368.1	194701	NA	NA	STM3465,yhfA,NP_462368.1	NP_462368.1,putative inner membrane protein,YhfA
STM3466	3615653	3616285	D	crp	transcriptional regulator,transcriptional regulator Crp	crp	1254989	NC_003197.2	NP_462369.1	194701	Crp	CRP_ECO57	STM3466,crp,NP_462369.1,cap,PF00325.19	NP_462369.1,Cap,Cap // Crp,Crp,transcriptional regulator,Crp
STM3467	3616334	3618421	D	yhfK	putative inner membrane protein,hypothetical protein	yhfK	1254990	NC_003197.2	NP_462370.1	194701	NA	NA	STM3467,yhfK,NP_462370.1	NP_462370.1,putative inner membrane protein,YhfK
STM3468	3618464	3619681	R	argD	bifunctional succinylornithine transaminase/acetylornithine transaminase,bifunctional succinylornithine transaminase/acetylornithine transaminase	yhfG // fic // pabA // argD	1254991	NC_003197.2	NP_462371.1	194701	NA	NA	STM3468,argD,NP_462371.1,dtu // dapC	NP_462371.1,ArgD,bifunctional succinylornithine transaminase/acetylornithine transaminase,DapC,DapC // Dtu // ArgD,Dtu
STM3469	3619767	3620330	R	pabA	aminodeoxychorismate synthase component II,aminodeoxychorismate synthase component II	yhfG // fic // pabA // argD	1254992	NC_003197.2	NP_462372.1	194701	NA	NA	STM3469,pabA,NP_462372.1	NP_462372.1,aminodeoxychorismate synthase component II,PabA
STM3470	3620362	3620964	R	fic	cell filamentation protein,cell filamentation protein Fic	yhfG // fic // pabA // argD	1254993	NC_003197.2	NP_462373.1	194701	NA	NA	STM3470,fic,NP_462373.1	NP_462373.1,cell filamentation protein,Fic
STM3471	3620954	3621121	R	yhfG	DUF2559 domain-containing protein,DUF2559 domain-containing protein	yhfG // fic // pabA // argD	1254994	NC_003197.2	NP_462374.1	194701	NA	NA	STM3471,yhfG,NP_462374.1	NP_462374.1,DUF2559 domain-containing protein,YhfG
STM3472	3621230	3621802	R	ppiA	peptidylprolyl isomerase A,peptidylprolyl isomerase A	ppiA	1254995	NC_003197.2	NP_462375.1	194701	NA	NA	STM3472,ppiA,NP_462375.1,rotA // rot	NP_462375.1,peptidylprolyl isomerase A,PpiA,Rot,Rot // RotA // PpiA,RotA
STM3473	3622079	3623260	D	yhfC	MFS transporter,MFS transporter TsgA	yhfC	1254996	NC_003197.2	NP_462376.1	194701	NA	NA	STM3473,yhfC,NP_462376.1	NP_462376.1,MFS transporter,YhfC
STM3474	3623523	3626066	D	nirB	nitrite reductase (NADH large subunit,nitrite reductase large subunit	nirD // nirB	1254997	NC_003197.2	NP_462377.1	194701	NA	NA	STM3474,nirB,NP_462377.1	NP_462377.1,NirB,nitrite reductase (NADH large subunit
STM3475	3626063	3626389	D	nirD	nitrite reductase (NADH) small subunit,nitrite reductase small subunit	nirD // nirB	1254998	NC_003197.2	NP_462378.1	194701	NA	NA	STM3475,nirD,NP_462378.1	NP_462378.1,NirD,nitrite reductase (NADH) small subunit
STM3476	3626655	3627464	D	nirC	nitrite transporter,nitrite transporter NirC	cysG // nirC	1254999	NC_003197.2	NP_462379.1	194701	NA	NA	STM3476,nirC,NP_462379.1	NP_462379.1,NirC,nitrite transporter
STM3477	3627476	3628849	D	cysG	uroporphyrinogen-III C-methyltransferase subunit,uroporphyrinogen-III C-methyltransferase	cysG // nirC	1255000	NC_003197.2	NP_462380.1	194701	NA	NA	STM3477,cysG,NP_462380.1	NP_462380.1,CysG,uroporphyrinogen-III C-methyltransferase subunit
STM3478	3629175	3635036	D	bigA	putative surface-exposed virulence protein,putative surface-exposed virulence protein	bigA	1255001	NC_003197.2	NP_462381.1	194701	NA	NA	STM3478,bigA,NP_462381.1	NP_462381.1,BigA,putative surface-exposed virulence protein
STM3479	3635168	3635626	R	tnpA_5	IS200 family transposase,IS200 family transposase	tnpA_5	1255002	NC_003197.2	NP_462382.1	194701	NA	NA	STM3479,tnpA_5,NP_462382.1	NP_462382.1,IS200 family transposase
STM3480	3635940	3636110	D	yhfL	DUF4223 domain-containing protein,DUF4223 domain-containing protein	yhfL	1255003	NC_003197.2	NP_462383.1	194701	NA	NA	STM3480,yhfL,NP_462383.1	NP_462383.1,DUF4223 domain-containing protein,YhfL
STM3481	3636255	3637259	R	trpS	tryptophan--tRNA ligase,tryptophan--tRNA ligase	trpS	1255004	NC_003197.2	NP_462384.1	194701	NA	NA	STM3481,trpS,NP_462384.1	NP_462384.1,TrpS,tryptophan--tRNA ligase
STM3482	3637252	3638010	R	gph	phosphoglycolate phosphatase,phosphoglycolate phosphatase	dam // rpe // gph	1255005	NC_003197.2	NP_462385.1	194701	NA	NA	STM3482,gph,NP_462385.1	NP_462385.1,Gph,phosphoglycolate phosphatase
STM3483	3638003	3638680	R	rpe	ribulose-phosphate 3-epimerase,ribulose-phosphate 3-epimerase	dam // rpe // gph	1255006	NC_003197.2	NP_462386.1	194701	NA	NA	STM3483,rpe,NP_462386.1	NP_462386.1,ribulose-phosphate 3-epimerase,Rpe
STM3484	3638698	3639534	R	dam	DNA adenine methylase,DNA adenine methylase	dam // rpe // gph	1255007	NC_003197.2	NP_462387.1	194701	NA	NA	STM3484,dam,NP_462387.1	NP_462387.1,Dam,DNA adenine methylase
STM3485	3639715	3640992	R	damX	cell division protein,cell division protein DamX	damX	1255008	NC_003197.2	NP_462388.1	194701	NA	NA	STM3485,damX,NP_462388.1	NP_462388.1,cell division protein,DamX
STM3486	3641090	3642178	R	aroB	3-dehydroquinate synthase,3-dehydroquinate synthase	aroK // aroB	1255009	NC_003197.2	NP_462389.1	194701	NA	NA	STM3486,aroB,NP_462389.1	NP_462389.1,3-dehydroquinate synthase,AroB
STM3487	3642235	3642756	R	aroK	shikimate kinase I,shikimate kinase I	aroK // aroB	1255010	NC_003197.2	NP_462390.1	194701	NA	NA	STM3487,aroK,NP_462390.1	NP_462390.1,AroK,shikimate kinase I
STM3488	3643221	3644459	R	hofQ	DNA transporter,DNA transporter HofQ	hofQ	1255011	NC_003197.2	NP_462391.1	194701	NA	NA	STM3488,hofQ,NP_462391.1	NP_462391.1,DNA transporter,HofQ
STM3489	3644374	3644775	R	yrfA	DNA utilization protein,DNA utilization protein HofP	yrfA	1255012	NC_003197.2	NP_462392.1	194701	NA	NA	STM3489,yrfA,NP_462392.1	NP_462392.1,DNA utilization protein,YrfA
STM3490	3644765	3645238	R	yrfB	putative inner membrane protein,hypothetical protein	yrfD // yrfC // yrfB	1255013	NC_003197.2	NP_462393.1	194701	NA	NA	STM3490,yrfB,NP_462393.1	NP_462393.1,putative inner membrane protein,YrfB
STM3491	3645222	3645761	R	yrfC	pilus assembly protein,pilus assembly protein PilN	yrfD // yrfC // yrfB	1255014	NC_003197.2	NP_462394.1	194701	NA	NA	STM3491,yrfC,NP_462394.1	NP_462394.1,pilus assembly protein,YrfC
STM3492	3645761	3646540	R	yrfD	DNA utilization protein,DNA utilization protein HofM	yrfD // yrfC // yrfB	1255015	NC_003197.2	NP_462395.1	194701	NA	NA	STM3492,yrfD,NP_462395.1	NP_462395.1,DNA utilization protein,YrfD
STM3493	3646637	3649213	D	mrcA	peptidoglycan synthetase,peptidoglycan synthetase	mrcA	1255016	NC_003197.2	NP_462396.3	194701	NA	NA	STM3493,mrcA,NP_462396.3	NP_462396.3,MrcA,peptidoglycan synthetase
STM3494	3649309	3649905	R	yrfE	putative NTP pyrophosphohydrolase,putative NTP pyrophosphohydrolase	yrfE	1255017	NC_003197.2	NP_462397.3	194701	NA	NA	STM3494,yrfE,NP_462397.3	NP_462397.3,putative NTP pyrophosphohydrolase,YrfE
STM3495	3650195	3652327	D	yrfF	Intracellular growth attenuator protein igaA,Intracellular growth attenuator protein igaA	yrfF	1255018	NC_003197.2	NP_462398.1	194701	NA	NA	STM3495,yrfF,NP_462398.1	NP_462398.1,Intracellular growth attenuator protein igaA,YrfF
STM3496	3652392	3653060	D	yrfG	GMP/IMP nucleotidase,GMP/IMP nucleotidase	yrfI // yrfH // yrfG	1255019	NC_003197.2	NP_462399.1	194701	NA	NA	STM3496,yrfG,NP_462399.1	NP_462399.1,GMP/IMP nucleotidase,YrfG
STM3497	3653071	3653472	D	yrfH	heat-shock protein,heat-shock protein	yrfI // yrfH // yrfG	1255020	NC_003197.2	NP_462400.1	194701	NA	NA	STM3497,yrfH,NP_462400.1	NP_462400.1,heat-shock protein,YrfH
STM3498	3653491	3654375	D	yrfI	heat shock protein 33,heat shock protein 33	yrfI // yrfH // yrfG	1255021	NC_003197.2	NP_462401.3	194701	NA	NA	STM3498,yrfI,NP_462401.3	NP_462401.3,heat shock protein 33,YrfI
STM3499	3654485	3656194	R	yhgE	DUF4153 domain-containing protein,DUF4153 domain-containing protein	yhgE	1255022	NC_003197.2	NP_462402.1	194701	NA	NA	STM3499,yhgE,NP_462402.1	NP_462402.1,DUF4153 domain-containing protein,YhgE
STM3500	3656574	3658193	D	pckA	phosphoenolpyruvate carboxykinase (ATP),phosphoenolpyruvate carboxykinase (ATP)	pckA	1255023	NC_003197.2	NP_462403.2	194701	NA	NA	STM3500,pckA,NP_462403.2	NP_462403.2,PckA,phosphoenolpyruvate carboxykinase (ATP)
STM3501	3658268	3659620	R	envZ	two-component system sensor histidine kinase,two-component system sensor histidine kinase EnvZ	envZ	1255024	NC_003197.2	NP_462404.1	194701	NA	NA	STM3501,envZ,NP_462404.1	NP_462404.1,EnvZ,two-component system sensor histidine kinase
STM3502	3659617	3660336	R	ompR	two-component system response regulator,two-component system response regulator OmpR	ompR	1255025	NC_003197.2	NP_462405.1	194701	Trans_reg_C	OMPR_ECOLI	STM3502,ompR,NP_462405.1,PF00486.27	NP_462405.1,OmpR,two-component system response regulator,Trans_reg_C
STM3503	3660562	3661035	D	greB	transcription elongation factor,transcription elongation factor GreB	greB	1255026	NC_003197.2	NP_462406.1	194701	NA	NA	STM3503,greB,NP_462406.1	NP_462406.1,GreB,transcription elongation factor
